time,time_diff,team,play,home_score,away_score,fgm,fga,three_fgm,three_fga,ftm,fta,PPS,asts,o_reb,d_reb,stl,blk,to,foul,game_number
48,6,Opponent,De'Andre Hunter missed Three Point Jumper.,78,69,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23
48,0,Duke,Jack White Defensive Rebound.,78,69,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,23
40,8,Duke,Tre Jones Turnover.,78,69,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,23
40,0,Opponent,Ty Jerome Steal.,78,69,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,23
36,4,Opponent,Kyle Guy Turnover.,78,69,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,23
36,0,Duke,Cam Reddish Steal.,78,69,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,23
36,0,Opponent,Foul on Jay Huff.,78,69,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,23
36,0,Duke,Zion Williamson missed Free Throw.,78,69,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,23
36,0,Duke,Duke Deadball Team Rebound.,78,69,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,23
36,0,Duke,Zion Williamson made Free Throw.,79,69,0,0,0,0,1,1,1,0,0,0,0,0,0,0,23
27,9,Opponent,Ty Jerome made Layup.,79,71,1,1,0,0,0,0,2,0,0,0,0,0,0,0,23
27,0,Duke,Duke  Timeout,79,71,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,23
24,3,Opponent,Foul on De'Andre Hunter.,79,71,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,23
24,0,Duke,RJ Barrett made Free Throw.,80,71,0,0,0,0,1,1,1,0,0,0,0,0,0,0,23
24,0,Duke,RJ Barrett made Free Throw.,81,71,0,0,0,0,1,1,1,0,0,0,0,0,0,0,23
17,7,Opponent,Ty Jerome Turnover.,81,71,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,23
0,17,Official,End of Game,81,71,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,23
1200,0,Opponent,Jump Ball won by Louisville,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
1189,11,Opponent,Khwan Fore missed Layup.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
1189,0,Duke,RJ Barrett Defensive Rebound.,0,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
1173,16,Duke,Marques Bolden missed Three Point Jumper.,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
1173,0,Opponent,Christen Cunningham Defensive Rebound.,0,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
1160,13,Opponent,Dwayne Sutton missed Three Point Jumper.,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
1160,0,Duke,Zion Williamson Defensive Rebound.,0,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
1145,15,Duke,Cam Reddish missed Three Point Jumper.,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
1145,0,Opponent,Dwayne Sutton Defensive Rebound.,0,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
1123,22,Opponent,Malik Williams missed Three Point Jumper.,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
1123,0,Duke,Marques Bolden Defensive Rebound.,0,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
1106,17,Duke,Marques Bolden missed Layup.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
1106,0,Opponent,Jordan Nwora Defensive Rebound.,0,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
1091,15,Opponent,Malik Williams Turnover.,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
1080,11,Duke,RJ Barrett Turnover.,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
1080,0,Opponent,Jordan Nwora Steal.,0,0,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,24
1076,4,Duke,Foul on Cam Reddish.,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
1067,9,Opponent,Khwan Fore Turnover.,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
1055,12,Duke,Cam Reddish made Jumper. Assisted by Tre Jones.,2,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,24
1024,31,Opponent,Khwan Fore missed Jumper.,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
1024,0,Opponent,Malik Williams Offensive Rebound.,2,0,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
1018,6,Opponent,Malik Williams missed Layup.,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
1018,0,Duke,Cam Reddish Block.,2,0,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,24
1018,0,Duke,RJ Barrett Defensive Rebound.,2,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
1007,11,Duke,RJ Barrett missed Jumper.,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
1007,0,Opponent,Louisville Defensive Rebound.,2,0,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
991,16,Opponent,Jordan Nwora made Three Point Jumper. Assisted by Christen Cunningham.,2,3,1,1,1,1,0,0,3,1,0,0,0,0,0,0,24
979,12,Duke,Zion Williamson missed Three Point Jumper.,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
979,0,Opponent,Jordan Nwora Defensive Rebound.,2,3,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
970,9,Opponent,Khwan Fore missed Three Point Jumper.,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
970,0,Duke,Zion Williamson Defensive Rebound.,2,3,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
942,28,Duke,Tre Jones missed Three Point Jumper.,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
942,0,Opponent,Khwan Fore Defensive Rebound.,2,3,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
931,11,Opponent,Khwan Fore missed Layup.,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
931,0,Opponent,Steven Enoch Offensive Rebound.,2,3,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
926,5,Official,Official TV Timeout,2,3,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
909,17,Opponent,Jordan Nwora missed Layup.,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
909,0,Opponent,Dwayne Sutton Offensive Rebound.,2,3,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
908,1,Opponent,Dwayne Sutton made Layup.,2,5,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
885,23,Duke,Marques Bolden made Layup. Assisted by RJ Barrett.,4,5,1,1,0,0,0,0,2,1,0,0,0,0,0,0,24
858,27,Opponent,Khwan Fore missed Three Point Jumper.,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
858,0,Opponent,Steven Enoch Offensive Rebound.,4,5,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
853,5,Duke,Foul on RJ Barrett.,4,5,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
853,0,Opponent,Steven Enoch made Free Throw.,4,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24
853,0,Opponent,Steven Enoch made Free Throw.,4,7,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24
838,15,Duke,Zion Williamson made Layup.,6,7,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
829,9,Opponent,Dwayne Sutton missed Three Point Jumper.,6,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
829,0,Opponent,Louisville Offensive Rebound.,6,7,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
819,10,Opponent,Jordan Nwora missed Three Point Jumper.,6,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
819,0,Duke,Cam Reddish Defensive Rebound.,6,7,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
812,7,Duke,Cam Reddish made Dunk.,8,7,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
796,16,Opponent,Steven Enoch made Jumper.,8,9,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
776,20,Duke,Cam Reddish made Layup.,10,9,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
757,19,Opponent,Dwayne Sutton made Layup. Assisted by Christen Cunningham.,10,11,1,1,0,0,0,0,2,1,0,0,0,0,0,0,24
737,20,Duke,Cam Reddish missed Three Point Jumper.,10,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
737,0,Opponent,Dwayne Sutton Defensive Rebound.,10,11,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
724,13,Opponent,Ryan McMahon missed Layup.,10,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
724,0,Duke,Cam Reddish Defensive Rebound.,10,11,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
715,9,Duke,RJ Barrett made Three Point Jumper. Assisted by Cam Reddish.,13,11,1,1,1,1,0,0,3,1,0,0,0,0,0,0,24
694,21,Opponent,Christen Cunningham missed Jumper.,13,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
694,0,Duke,RJ Barrett Defensive Rebound.,13,11,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
686,8,Duke,Tre Jones missed Jumper.,13,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
686,0,Duke,Zion Williamson Offensive Rebound.,13,11,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
682,4,Duke,Zion Williamson missed Layup.,13,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
682,0,Duke,Zion Williamson Offensive Rebound.,13,11,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
679,3,Duke,Zion Williamson made Layup.,15,11,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
663,16,Opponent,Steven Enoch missed Three Point Jumper.,15,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
663,0,Duke,Zion Williamson Defensive Rebound.,15,11,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
652,11,Duke,Zion Williamson missed Layup.,15,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
652,0,Opponent,Steven Enoch Block.,15,11,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,24
652,0,Duke,RJ Barrett Offensive Rebound.,15,11,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
648,4,Duke,RJ Barrett missed Jumper.,15,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
648,0,Opponent,Dwayne Sutton Defensive Rebound.,15,11,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
641,7,Opponent,Dwayne Sutton made Layup.,15,13,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
636,5,Duke,Cam Reddish Turnover.,15,13,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
625,11,Opponent,Khwan Fore missed Layup.,15,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
625,0,Duke,Javin DeLaurier Defensive Rebound.,15,13,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
605,20,Duke,RJ Barrett Turnover.,15,13,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
605,0,Opponent,Malik Williams Steal.,15,13,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,24
584,21,Opponent,Darius Perry made Jumper.,15,15,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
563,21,Opponent,Foul on Ryan McMahon.,15,15,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
563,0,Duke,RJ Barrett made Free Throw.,16,15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24
563,0,Duke,RJ Barrett made Free Throw.,17,15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24
538,25,Opponent,Darius Perry missed Three Point Jumper.,17,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
538,0,Duke,Zion Williamson Defensive Rebound.,17,15,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
520,18,Duke,Zion Williamson made Jumper.,19,15,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
503,17,Opponent,Darius Perry missed Jumper.,19,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
503,0,Duke,RJ Barrett Defensive Rebound.,19,15,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
490,13,Duke,RJ Barrett missed Layup.,19,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
490,0,Opponent,Malik Williams Block.,19,15,0,0,0,0,0,0,NaN,0,0,0,0,1,0,0,24
490,0,Opponent,Malik Williams Defensive Rebound.,19,15,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
485,5,Opponent,Khwan Fore made Layup.,19,17,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
466,19,Duke,Zion Williamson missed Layup.,19,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
466,0,Duke,Javin DeLaurier Offensive Rebound.,19,17,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
460,6,Duke,Tre Jones missed Three Point Jumper.,19,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
460,0,Opponent,Malik Williams Defensive Rebound.,19,17,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
458,2,Duke,Foul on Javin DeLaurier.,19,17,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
458,0,Official,Official TV Timeout,19,17,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
443,15,Opponent,Jordan Nwora made Three Point Jumper. Assisted by Ryan McMahon.,19,20,1,1,1,1,0,0,3,1,0,0,0,0,0,0,24
427,16,Duke,Tre Jones missed Three Point Jumper.,19,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
427,0,Opponent,Louisville Defensive Rebound.,19,20,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
403,24,Opponent,Christen Cunningham Turnover.,19,20,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
403,0,Duke,Marques Bolden Steal.,19,20,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,24
385,18,Duke,Zion Williamson made Layup. Assisted by RJ Barrett.,21,20,1,1,0,0,0,0,2,1,0,0,0,0,0,0,24
366,19,Opponent,Steven Enoch made Three Point Jumper. Assisted by Christen Cunningham.,21,23,1,1,1,1,0,0,3,1,0,0,0,0,0,0,24
348,18,Duke,RJ Barrett Turnover.,21,23,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
348,0,Opponent,Jordan Nwora Steal.,21,23,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,24
344,4,Opponent,Jordan Nwora made Dunk.,21,25,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
328,16,Duke,Zion Williamson made Layup.,23,25,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
309,19,Opponent,Steven Enoch made Three Point Jumper. Assisted by Christen Cunningham.,23,28,1,1,1,1,0,0,3,1,0,0,0,0,0,0,24
286,23,Duke,Cam Reddish missed Three Point Jumper.,23,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
284,2,Duke,Zion Williamson Offensive Rebound.,23,28,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
283,1,Duke,Jump Ball won by Duke,23,28,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
279,4,Duke,Foul on Javin DeLaurier.,23,28,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
279,0,Duke,Javin DeLaurier Turnover.,23,28,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
254,25,Opponent,Steven Enoch missed Layup.,23,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
250,4,Duke,Tre Jones Defensive Rebound.,23,28,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
243,7,Duke,RJ Barrett missed Three Point Jumper.,23,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
243,0,Duke,Tre Jones Offensive Rebound.,23,28,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
228,15,Duke,Zion Williamson made Three Point Jumper. Assisted by Cam Reddish.,26,28,1,1,1,1,0,0,3,1,0,0,0,0,0,0,24
209,19,Opponent,Christen Cunningham Turnover.,26,28,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
209,0,Official,Official TV Timeout,26,28,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
202,7,Duke,Zion Williamson missed Three Point Jumper.,26,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
202,0,Opponent,Jordan Nwora Defensive Rebound.,26,28,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
190,12,Duke,Foul on Cam Reddish.,26,28,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
171,19,Opponent,Jordan Nwora made Layup. Assisted by Christen Cunningham.,26,30,1,1,0,0,0,0,2,1,0,0,0,0,0,0,24
145,26,Duke,Zion Williamson missed Three Point Jumper.,26,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
145,0,Opponent,Jordan Nwora Defensive Rebound.,26,30,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
130,15,Opponent,Steven Enoch missed Jumper.,26,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
130,0,Duke,Tre Jones Defensive Rebound.,26,30,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
118,12,Duke,RJ Barrett Turnover.,26,30,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
118,0,Opponent,Darius Perry Steal.,26,30,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,24
115,3,Opponent,Jordan Nwora made Layup. Assisted by Christen Cunningham.,26,32,1,1,0,0,0,0,2,1,0,0,0,0,0,0,24
108,7,Duke,Duke  Timeout,26,32,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
100,8,Duke,RJ Barrett missed Layup.,26,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
100,0,Opponent,Jordan Nwora Defensive Rebound.,26,32,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
96,4,Opponent,Darius Perry made Layup. Assisted by Jordan Nwora.,26,34,1,1,0,0,0,0,2,1,0,0,0,0,0,0,24
75,21,Duke,Jordan Goldwire missed Three Point Jumper.,26,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
75,0,Opponent,Jordan Nwora Defensive Rebound.,26,34,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
63,12,Duke,Foul on Jordan Goldwire.,26,34,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
55,8,Opponent,Dwayne Sutton made Layup. Assisted by Christen Cunningham.,26,36,1,1,0,0,0,0,2,1,0,0,0,0,0,0,24
30,25,Opponent,Foul on Darius Perry.,26,36,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
28,2,Duke,RJ Barrett made Three Point Jumper.,29,36,1,1,1,1,0,0,3,0,0,0,0,0,0,0,24
4,24,Opponent,Jordan Nwora missed Jumper.,29,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
4,0,Opponent,Darius Perry Offensive Rebound.,29,36,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
1,3,Opponent,Darius Perry made Jumper.,29,38,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
0,1,Official,End of 1st half,29,38,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
1200,0,Opponent,Jump Ball won by Louisville,29,38,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
1181,19,Opponent,Jordan Nwora made Three Point Jumper. Assisted by Christen Cunningham.,29,41,1,1,1,1,0,0,3,1,0,0,0,0,0,0,24
1167,14,Duke,RJ Barrett missed Jumper.,29,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
1167,0,Opponent,Malik Williams Defensive Rebound.,29,41,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
1150,17,Opponent,Christen Cunningham missed Three Point Jumper.,29,41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
1150,0,Duke,Zion Williamson Defensive Rebound.,29,41,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
1123,27,Duke,Cam Reddish missed Jumper.,29,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
1123,0,Opponent,Dwayne Sutton Defensive Rebound.,29,41,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
1109,14,Duke,Foul on Tre Jones.,29,41,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
1109,0,Opponent,Dwayne Sutton made Free Throw.,29,42,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24
1109,0,Opponent,Dwayne Sutton made Free Throw.,29,43,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24
1099,10,Duke,Zion Williamson made Layup. Assisted by RJ Barrett.,31,43,1,1,0,0,0,0,2,1,0,0,0,0,0,0,24
1099,0,Opponent,Foul on Malik Williams.,31,43,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
1099,0,Duke,Zion Williamson made Free Throw.,32,43,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24
1077,22,Duke,Foul on Zion Williamson.,32,43,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
1075,2,Opponent,Jordan Nwora made Layup. Assisted by Christen Cunningham.,32,45,1,1,0,0,0,0,2,1,0,0,0,0,0,0,24
1067,8,Duke,Zion Williamson Turnover.,32,45,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
1067,0,Duke,Foul on Zion Williamson.,32,45,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
1067,0,Duke,Duke  Timeout,32,45,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
1047,20,Opponent,Malik Williams made Three Point Jumper. Assisted by Christen Cunningham.,32,48,1,1,1,1,0,0,3,1,0,0,0,0,0,0,24
1032,15,Opponent,Foul on Dwayne Sutton.,32,48,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
1029,3,Duke,Tre Jones missed Three Point Jumper.,32,48,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
1029,0,Duke,Marques Bolden Offensive Rebound.,32,48,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
1025,4,Duke,Marques Bolden Turnover.,32,48,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
1025,0,Opponent,Dwayne Sutton Steal.,32,48,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,24
1015,10,Opponent,Jordan Nwora Turnover.,32,48,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
1015,0,Duke,Cam Reddish Steal.,32,48,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,24
1003,12,Duke,RJ Barrett missed Jumper.,32,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
1003,0,Opponent,Malik Williams Defensive Rebound.,32,48,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
999,4,Duke,Foul on Zion Williamson.,32,48,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
986,13,Opponent,Khwan Fore Turnover.,32,48,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
986,0,Duke,Javin DeLaurier Steal.,32,48,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,24
982,4,Opponent,Foul on Malik Williams.,32,48,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
982,0,Duke,Javin DeLaurier missed Free Throw.,32,48,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,24
982,0,Duke,Duke Deadball Team Rebound.,32,48,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
982,0,Duke,Javin DeLaurier made Free Throw.,33,48,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24
966,16,Duke,Foul on Javin DeLaurier.,33,48,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
966,0,Opponent,Steven Enoch made Free Throw.,33,49,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24
966,0,Opponent,Steven Enoch made Free Throw.,33,50,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24
957,9,Duke,Tre Jones missed Jumper.,33,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
957,0,Opponent,Jordan Nwora Defensive Rebound.,33,50,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
934,23,Opponent,Foul on Steven Enoch.,33,50,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
934,0,Opponent,Steven Enoch Turnover.,33,50,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
934,0,Official,Official TV Timeout,33,50,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
923,11,Duke,RJ Barrett missed Jumper.,33,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
923,0,Opponent,Dwayne Sutton Defensive Rebound.,33,50,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
895,28,Opponent,Steven Enoch made Layup.,33,52,1,1,0,0,0,0,2,0,0,0,0,0,0,0,24
872,23,Duke,Foul on Jack White.,33,52,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
872,0,Duke,Jack White Turnover.,33,52,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
849,23,Opponent,Dwayne Sutton Turnover.,33,52,0,0,0,0,0,0,NaN,0,0,0,0,0,1,0,24
849,0,Duke,Javin DeLaurier Steal.,33,52,0,0,0,0,0,0,NaN,0,0,0,1,0,0,0,24
841,8,Opponent,Foul on Ryan McMahon.,33,52,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
841,0,Duke,RJ Barrett missed Free Throw.,33,52,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,24
841,0,Duke,Duke Deadball Team Rebound.,33,52,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
841,0,Duke,RJ Barrett made Free Throw.,34,52,0,0,0,0,1,1,1,0,0,0,0,0,0,0,24
830,11,Opponent,Ryan McMahon made Layup. Assisted by Jordan Nwora.,34,54,1,1,0,0,0,0,2,1,0,0,0,0,0,0,24
819,11,Duke,RJ Barrett missed Three Point Jumper.,34,54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24
819,0,Duke,Javin DeLaurier Offensive Rebound.,34,54,0,0,0,0,0,0,NaN,0,1,0,0,0,0,0,24
817,2,Opponent,Foul on Steven Enoch.,34,54,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
813,4,Opponent,Foul on Dwayne Sutton.,34,54,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
813,0,Duke,RJ Barrett missed Free Throw.,34,54,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,24
813,0,Duke,Duke Deadball Team Rebound.,34,54,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,24
813,0,Duke,RJ Barrett missed Free Throw.,34,54,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,24
813,0,Opponent,Steven Enoch Defensive Rebound.,34,54,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
789,24,Duke,Foul on Tre Jones.,34,54,0,0,0,0,0,0,NaN,0,0,0,0,0,0,1,24
789,0,Opponent,Dwayne Sutton missed Free Throw.,34,54,0,0,0,0,0,1,NaN,0,0,0,0,0,0,0,24
789,0,Duke,Javin DeLaurier Defensive Rebound.,34,54,0,0,0,0,0,0,NaN,0,0,1,0,0,0,0,24
